scenario,model,seed,id,parent_id,birth_step,death_step,generation,theta,expressed_bit,birth_event_negativity,birth_event_chsh,birth_event_resource_score,mutation_from_parent,birth_count
basis_selection,dephased,18,726,683,63,,11,2.123429247442385,1,0.0,1.5600139911899729,0.0,False,0
basis_selection,dephased,18,727,686,63,,18,2.948275691849176,1,0.0,1.4687255207157723,0.0,False,0
basis_selection,dephased,18,728,656,63,,13,2.0880659617951274,1,0.0,1.4878857492640316,0.0,True,0
basis_selection,dephased,18,729,694,64,,15,3.0880070192773887,1,0.0,1.499105280869484,0.0,True,0
basis_selection,dephased,18,730,707,64,,15,2.54896089566756,1,0.0,1.499105280869484,0.0,False,0
basis_selection,dephased,18,731,686,64,,18,2.948275691849176,1,0.0,1.4687255207157723,0.0,False,0
basis_selection,dephased,18,732,703,64,,18,2.948275691849176,1,0.0,1.4687255207157723,0.0,False,0
basis_selection,dephased,18,733,687,64,,14,2.730824605196035,1,0.0,1.4816371197822797,0.0,False,0
basis_selection,dephased,18,734,656,64,,13,2.6585187153027423,1,0.0,1.4878857492640316,0.0,False,0
basis_selection,dephased,18,735,657,64,,15,3.141592653589793,1,0.0,1.4649999999999999,0.0,True,0
basis_selection,dephased,18,736,551,64,,14,2.54896089566756,1,0.0,1.499105280869484,0.0,False,0
basis_selection,dephased,18,737,664,64,,15,2.54896089566756,0,0.0,1.499105280869484,0.0,False,0
basis_selection,dephased,18,738,574,64,,13,2.730824605196035,1,0.0,1.4816371197822797,0.0,False,0
basis_selection,dephased,18,739,670,64,,13,2.74047060461896,1,0.0,1.4808753064321323,0.0,False,0
basis_selection,dephased,19,0,,0,4,0,1.1080155632226016,0,0.0,1.7542876194905141,0.0,False,1
basis_selection,dephased,19,1,,0,25,0,0.8844096120467762,0,0.0,1.791749260235611,0.0,False,3
basis_selection,dephased,19,2,,0,6,0,0.8976979559757221,0,0.0,1.7896823145256096,0.0,False,1
basis_selection,dephased,19,3,,0,24,0,2.543753801590641,0,0.0,1.499689207495386,0.0,False,3
basis_selection,dephased,19,4,,0,14,0,1.0439644574201066,0,0.0,1.7655594646487558,0.0,False,1
basis_selection,dephased,19,5,,0,2,0,2.0168267305309815,0,0.0,1.5787224589954434,0.0,False,0
basis_selection,dephased,19,6,,0,9,0,1.7280560430367244,0,0.0,1.6336775342124934,0.0,False,1
basis_selection,dephased,19,7,,0,10,0,1.5940245123106789,1,0.0,1.6603547806434076,0.0,False,1
basis_selection,dephased,19,8,,0,3,0,2.5490662583448036,1,0.0,1.4990935118114532,0.0,False,2
basis_selection,dephased,19,9,,0,13,0,1.0357696385517001,0,0.0,1.7669727996611029,0.0,False,2
basis_selection,dephased,19,10,,0,11,0,1.4079202819951675,0,0.0,1.6974313707367987,0.0,False,0
basis_selection,dephased,19,11,,0,5,0,1.664016996967907,1,0.0,1.6463828574456616,0.0,False,1
basis_selection,dephased,19,12,,0,31,0,1.4741410915776731,1,0.0,1.6843009619042528,0.0,False,6
basis_selection,dephased,19,13,,0,11,0,0.5323957346073226,0,0.0,1.8373186943788218,0.0,False,1
basis_selection,dephased,19,14,,0,19,0,2.432429592566267,0,0.0,1.5132185689175388,0.0,False,2
basis_selection,dephased,19,15,,0,29,0,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,6
basis_selection,dephased,19,16,,0,14,0,1.4628604722385512,0,0.0,1.6865452796954772,0.0,False,4
basis_selection,dephased,19,17,,0,3,0,1.6899267793084913,0,0.0,1.6412302264228082,0.0,False,0
basis_selection,dephased,19,18,,0,11,0,2.8977140753275394,1,0.0,1.4709182554329943,0.0,False,4
basis_selection,dephased,19,19,,0,2,0,1.4261856078793909,1,0.0,1.6938214445679858,0.0,False,0
basis_selection,dephased,19,20,,0,9,0,1.1288264928195737,0,0.0,1.750544169620842,0.0,False,2
basis_selection,dephased,19,21,,0,1,0,2.035736897262149,0,0.0,1.5753260637488444,0.0,False,0
basis_selection,dephased,19,22,,0,10,0,1.389039622747545,1,0.0,1.7011515236981187,0.0,False,2
basis_selection,dephased,19,23,,0,9,0,1.9474482315052681,0,0.0,1.5914381722858992,0.0,False,0
basis_selection,dephased,19,24,0,1,18,1,1.1080155632226016,1,0.0,1.7542876194905141,0.0,False,9
basis_selection,dephased,19,25,8,1,3,1,2.5490662583448036,0,0.0,1.4990935118114532,0.0,False,0
basis_selection,dephased,19,26,18,1,5,1,2.8977140753275394,0,0.0,1.4709182554329943,0.0,False,0
basis_selection,dephased,19,27,15,2,6,1,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,1
basis_selection,dephased,19,28,8,2,4,1,2.5490662583448036,1,0.0,1.4990935118114532,0.0,False,1
basis_selection,dephased,19,29,24,2,3,2,1.1080155632226016,0,0.0,1.7542876194905141,0.0,False,0
basis_selection,dephased,19,30,7,3,13,1,1.5940245123106789,1,0.0,1.6603547806434076,0.0,False,4
basis_selection,dephased,19,31,22,3,10,1,1.389039622747545,0,0.0,1.7011515236981187,0.0,False,0
basis_selection,dephased,19,32,11,3,28,1,2.0429399639445007,0,0.0,1.6463828574456616,0.0,True,3
basis_selection,dephased,19,33,16,3,7,1,1.4628604722385512,0,0.0,1.6865452796954772,0.0,False,0
basis_selection,dephased,19,34,6,3,7,1,1.7280560430367244,1,0.0,1.6336775342124934,0.0,False,2
basis_selection,dephased,19,35,24,3,5,2,1.1080155632226016,1,0.0,1.7542876194905141,0.0,False,0
basis_selection,dephased,19,36,27,3,7,2,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,1
basis_selection,dephased,19,37,28,3,6,2,2.5490662583448036,1,0.0,1.4990935118114532,0.0,False,2
basis_selection,dephased,19,38,37,4,13,3,2.5490662583448036,1,0.0,1.4990935118114532,0.0,False,2
basis_selection,dephased,19,39,2,4,8,1,0.8976979559757221,0,0.0,1.7896823145256096,0.0,False,0
basis_selection,dephased,19,40,36,4,16,3,2.7659814568184715,0,0.0,1.4789432832923703,0.0,False,2
basis_selection,dephased,19,41,20,4,12,1,1.1288264928195737,1,0.0,1.750544169620842,0.0,False,5
basis_selection,dephased,19,42,30,4,8,2,1.5940245123106789,1,0.0,1.6603547806434076,0.0,False,1
basis_selection,dephased,19,43,34,4,14,2,1.7280560430367244,1,0.0,1.6336775342124934,0.0,False,3
basis_selection,dephased,19,44,12,4,13,1,1.4741410915776731,0,0.0,1.6843009619042528,0.0,False,1
basis_selection,dephased,19,45,24,4,8,2,1.1080155632226016,0,0.0,1.7542876194905141,0.0,False,0
basis_selection,dephased,19,46,15,5,10,1,2.7659814568184715,0,0.0,1.4789432832923703,0.0,False,0
basis_selection,dephased,19,47,24,5,8,2,1.1080155632226016,0,0.0,1.7542876194905141,0.0,False,1
basis_selection,dephased,19,48,3,5,16,1,2.543753801590641,1,0.0,1.499689207495386,0.0,False,2
basis_selection,dephased,19,49,37,5,8,3,2.5490662583448036,1,0.0,1.4990935118114532,0.0,False,0
basis_selection,dephased,19,50,41,5,12,2,1.1288264928195737,0,0.0,1.750544169620842,0.0,False,0
basis_selection,dephased,19,51,18,5,12,1,2.8977140753275394,0,0.0,1.4709182554329943,0.0,False,1
basis_selection,dephased,19,52,22,5,8,1,1.389039622747545,0,0.0,1.7011515236981187,0.0,False,0
basis_selection,dephased,19,53,30,5,10,2,1.5940245123106789,1,0.0,1.6603547806434076,0.0,False,1
basis_selection,dephased,19,54,24,6,18,2,1.1080155632226016,0,0.0,1.7542876194905141,0.0,False,0
basis_selection,dephased,19,55,42,6,17,3,1.5940245123106789,0,0.0,1.6603547806434076,0.0,False,2
basis_selection,dephased,19,56,43,6,9,3,1.7280560430367244,0,0.0,1.6336775342124934,0.0,False,0
basis_selection,dephased,19,57,20,6,13,1,1.1288264928195737,0,0.0,1.750544169620842,0.0,False,1
basis_selection,dephased,19,58,41,6,32,2,1.1288264928195737,0,0.0,1.750544169620842,0.0,False,0
basis_selection,dephased,19,59,18,6,16,1,2.8977140753275394,0,0.0,1.4709182554329943,0.0,False,1
basis_selection,dephased,19,60,38,6,8,4,2.5490662583448036,1,0.0,1.4990935118114532,0.0,False,0
basis_selection,dephased,19,61,15,6,14,1,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,5
basis_selection,dephased,19,62,34,6,7,2,1.7280560430367244,0,0.0,1.6336775342124934,0.0,False,0
basis_selection,dephased,19,63,53,6,9,3,1.5940245123106789,0,0.0,1.6603547806434076,0.0,False,2
basis_selection,dephased,19,64,48,6,7,2,2.543753801590641,1,0.0,1.499689207495386,0.0,False,0
basis_selection,dephased,19,65,14,7,10,1,2.432429592566267,0,0.0,1.5132185689175388,0.0,False,0
basis_selection,dephased,19,66,1,7,9,1,0.8844096120467762,0,0.0,1.791749260235611,0.0,False,1
basis_selection,dephased,19,67,63,7,8,4,1.5940245123106789,1,0.0,1.6603547806434076,0.0,False,0
basis_selection,dephased,19,68,38,7,20,4,2.5490662583448036,0,0.0,1.4990935118114532,0.0,False,0
basis_selection,dephased,19,69,47,7,17,3,1.1080155632226016,0,0.0,1.7542876194905141,0.0,False,1
basis_selection,dephased,19,70,3,7,25,1,2.543753801590641,1,0.0,1.499689207495386,0.0,False,6
basis_selection,dephased,19,71,12,7,9,1,1.4741410915776731,0,0.0,1.6843009619042528,0.0,False,0
basis_selection,dephased,19,72,41,7,9,2,1.1288264928195737,0,0.0,1.750544169620842,0.0,False,0
basis_selection,dephased,19,73,61,7,15,2,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,5
basis_selection,dephased,19,74,44,7,9,2,1.4741410915776731,0,0.0,1.6843009619042528,0.0,False,0
basis_selection,dephased,19,75,69,8,14,4,1.1080155632226016,0,0.0,1.7542876194905141,0.0,False,0
basis_selection,dephased,19,76,66,8,12,2,0.8844096120467762,0,0.0,1.791749260235611,0.0,False,0
basis_selection,dephased,19,77,13,8,12,1,0.5323957346073226,0,0.0,1.8373186943788218,0.0,False,1
basis_selection,dephased,19,78,61,8,14,2,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,4
basis_selection,dephased,19,79,9,8,14,1,1.0357696385517001,0,0.0,1.7669727996611029,0.0,False,0
basis_selection,dephased,19,80,30,8,9,2,1.5940245123106789,1,0.0,1.6603547806434076,0.0,False,0
basis_selection,dephased,19,81,63,8,13,4,1.5940245123106789,1,0.0,1.6603547806434076,0.0,False,1
basis_selection,dephased,19,82,16,8,23,1,1.4628604722385512,0,0.0,1.6865452796954772,0.0,False,1
basis_selection,dephased,19,83,41,8,9,2,1.1288264928195737,0,0.0,1.750544169620842,0.0,False,0
basis_selection,dephased,19,84,55,8,9,4,1.5940245123106789,0,0.0,1.6603547806434076,0.0,False,0
basis_selection,dephased,19,85,12,9,14,1,1.4741410915776731,0,0.0,1.6843009619042528,0.0,False,0
basis_selection,dephased,19,86,16,9,12,1,1.4628604722385512,0,0.0,1.6865452796954772,0.0,False,0
basis_selection,dephased,19,87,57,9,10,2,1.1288264928195737,1,0.0,1.750544169620842,0.0,False,0
basis_selection,dephased,19,88,40,9,13,4,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,1
basis_selection,dephased,19,89,24,9,18,2,1.1080155632226016,0,0.0,1.7542876194905141,0.0,False,0
basis_selection,dephased,19,90,73,9,31,3,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,5
basis_selection,dephased,19,91,77,9,19,2,0.5323957346073226,0,0.0,1.8373186943788218,0.0,False,1
basis_selection,dephased,19,92,41,9,10,2,1.1288264928195737,0,0.0,1.750544169620842,0.0,False,0
basis_selection,dephased,19,93,14,9,12,1,2.432429592566267,1,0.0,1.5132185689175388,0.0,False,1
basis_selection,dephased,19,94,9,9,24,1,1.0357696385517001,0,0.0,1.7669727996611029,0.0,False,0
basis_selection,dephased,19,95,81,9,13,5,1.5940245123106789,0,0.0,1.6603547806434076,0.0,False,0
basis_selection,dephased,19,96,24,10,13,2,1.1080155632226016,1,0.0,1.7542876194905141,0.0,False,1
basis_selection,dephased,19,97,78,10,25,3,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,2
basis_selection,dephased,19,98,73,10,17,3,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,4
basis_selection,dephased,19,99,51,10,12,2,2.8977140753275394,1,0.0,1.4709182554329943,0.0,False,0
basis_selection,dephased,19,100,88,10,13,5,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,0
basis_selection,dephased,19,101,32,10,15,2,2.0429399639445007,1,0.0,1.5740407115454635,0.0,False,2
basis_selection,dephased,19,102,18,10,17,1,2.8977140753275394,1,0.0,1.4709182554329943,0.0,False,2
basis_selection,dephased,19,103,12,10,16,1,1.4741410915776731,1,0.0,1.6843009619042528,0.0,False,1
basis_selection,dephased,19,104,61,10,17,2,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,2
basis_selection,dephased,19,105,98,11,13,4,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,1
basis_selection,dephased,19,106,43,11,17,3,1.7280560430367244,0,0.0,1.6336775342124934,0.0,False,1
basis_selection,dephased,19,107,12,11,21,1,1.4741410915776731,1,0.0,1.6843009619042528,0.0,False,3
basis_selection,dephased,19,108,78,11,14,3,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,0
basis_selection,dephased,19,109,55,11,23,4,1.5940245123106789,1,0.0,1.6603547806434076,0.0,False,4
basis_selection,dephased,19,110,93,11,18,2,2.432429592566267,1,0.0,1.5132185689175388,0.0,False,2
basis_selection,dephased,19,111,61,11,21,2,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,4
basis_selection,dephased,19,112,101,11,14,3,2.0429399639445007,0,0.0,1.5740407115454635,0.0,False,1
basis_selection,dephased,19,113,104,11,48,3,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,3
basis_selection,dephased,19,114,24,11,31,2,1.1080155632226016,0,0.0,1.7542876194905141,0.0,False,1
basis_selection,dephased,19,115,97,11,22,4,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,1
basis_selection,dephased,19,116,102,11,13,2,2.8977140753275394,1,0.0,1.4709182554329943,0.0,False,1
basis_selection,dephased,19,117,1,11,17,1,0.8844096120467762,1,0.0,1.791749260235611,0.0,False,2
basis_selection,dephased,19,118,73,12,26,3,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,3
basis_selection,dephased,19,119,30,12,16,2,1.5940245123106789,0,0.0,1.6603547806434076,0.0,False,0
basis_selection,dephased,19,120,101,12,13,3,2.0429399639445007,1,0.0,1.5740407115454635,0.0,False,0
basis_selection,dephased,19,121,107,12,18,2,1.4741410915776731,0,0.0,1.6843009619042528,0.0,False,0
basis_selection,dephased,19,122,43,12,18,3,1.7280560430367244,0,0.0,1.6336775342124934,0.0,False,0
basis_selection,dephased,19,123,97,12,34,4,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,6
basis_selection,dephased,19,124,105,12,31,5,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,4
basis_selection,dephased,19,125,117,12,18,2,0.8844096120467762,0,0.0,1.791749260235611,0.0,False,0
basis_selection,dephased,19,126,98,12,15,4,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,1
basis_selection,dephased,19,127,96,12,20,3,1.1080155632226016,0,0.0,1.7542876194905141,0.0,False,0
basis_selection,dephased,19,128,70,12,15,2,2.543753801590641,0,0.0,1.499689207495386,0.0,False,0
basis_selection,dephased,19,129,116,12,21,3,2.8977140753275394,1,0.0,1.4709182554329943,0.0,False,2
basis_selection,dephased,19,130,48,12,16,2,2.543753801590641,0,0.0,1.499689207495386,0.0,False,0
basis_selection,dephased,19,131,82,12,13,2,1.4628604722385512,1,0.0,1.6865452796954772,0.0,False,0
basis_selection,dephased,19,132,78,12,21,3,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,2
basis_selection,dephased,19,133,32,12,30,2,2.0429399639445007,1,0.0,1.5740407115454635,0.0,False,3
basis_selection,dephased,19,134,90,12,22,4,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,1
basis_selection,dephased,19,135,111,13,17,3,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,1
basis_selection,dephased,19,136,61,13,31,2,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,4
basis_selection,dephased,19,137,16,13,29,1,1.4628604722385512,0,0.0,1.6865452796954772,0.0,False,0
basis_selection,dephased,19,138,90,13,15,4,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,1
basis_selection,dephased,19,139,106,13,20,4,1.7280560430367244,1,0.0,1.6336775342124934,0.0,False,1
basis_selection,dephased,19,140,103,13,16,2,1.4741410915776731,1,0.0,1.6843009619042528,0.0,False,1
basis_selection,dephased,19,141,78,13,29,3,2.216323449393865,1,0.0,1.4789432832923703,0.0,True,4
basis_selection,dephased,19,142,98,13,14,4,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,0
basis_selection,dephased,19,143,112,13,22,4,2.0429399639445007,1,0.0,1.5740407115454635,0.0,False,1
basis_selection,dephased,19,144,4,13,24,1,1.0439644574201066,0,0.0,1.7655594646487558,0.0,False,0
basis_selection,dephased,19,145,102,13,30,2,2.8977140753275394,1,0.0,1.4709182554329943,0.0,False,2
basis_selection,dephased,19,146,32,13,19,2,2.0429399639445007,0,0.0,1.5740407115454635,0.0,False,1
basis_selection,dephased,19,147,109,13,14,5,1.5940245123106789,0,0.0,1.6603547806434076,0.0,False,0
basis_selection,dephased,19,148,115,13,16,5,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,0
basis_selection,dephased,19,149,117,13,16,2,0.8844096120467762,0,0.0,1.791749260235611,0.0,False,0
basis_selection,dephased,19,150,126,13,14,5,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,0
basis_selection,dephased,19,151,110,13,15,3,2.432429592566267,1,0.0,1.5132185689175388,0.0,False,0
basis_selection,dephased,19,152,73,13,17,3,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,0
basis_selection,dephased,19,153,140,14,37,3,1.4741410915776731,0,0.0,1.6843009619042528,0.0,False,1
basis_selection,dephased,19,154,138,14,15,5,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,0
basis_selection,dephased,19,155,135,14,20,4,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,0
basis_selection,dephased,19,156,139,14,17,5,1.7280560430367244,1,0.0,1.6336775342124934,0.0,False,0
basis_selection,dephased,19,157,141,14,17,4,2.216323449393865,1,0.0,1.5446760842966891,0.0,False,1
basis_selection,dephased,19,158,73,14,17,3,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,0
basis_selection,dephased,19,159,59,14,21,2,2.8977140753275394,0,0.0,1.4709182554329943,0.0,False,0
basis_selection,dephased,19,160,15,14,16,1,2.7659814568184715,0,0.0,1.4789432832923703,0.0,False,0
basis_selection,dephased,19,161,90,14,16,4,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,0
basis_selection,dephased,19,162,143,14,17,5,2.0429399639445007,0,0.0,1.5740407115454635,0.0,False,0
basis_selection,dephased,19,163,70,14,36,2,2.543753801590641,1,0.0,1.499689207495386,0.0,False,6
basis_selection,dephased,19,164,123,14,15,5,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,0
basis_selection,dephased,19,165,111,14,19,3,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,1
basis_selection,dephased,19,166,107,15,22,2,1.4741410915776731,0,0.0,1.6843009619042528,0.0,False,0
basis_selection,dephased,19,167,123,15,16,5,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,0
basis_selection,dephased,19,168,157,15,38,5,2.216323449393865,1,0.0,1.5446760842966891,0.0,False,4
basis_selection,dephased,19,169,40,15,30,4,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,2
basis_selection,dephased,19,170,111,15,36,3,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,2
basis_selection,dephased,19,171,124,15,16,6,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,0
basis_selection,dephased,19,172,118,15,30,4,2.940336219078095,1,0.0,1.4789432832923703,0.0,True,1
basis_selection,dephased,19,173,104,15,18,3,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,0
basis_selection,dephased,19,174,98,16,39,4,2.4661803638812083,1,0.0,1.4789432832923703,0.0,True,4
basis_selection,dephased,19,175,24,16,18,2,1.2717329420627845,0,0.0,1.7542876194905141,0.0,True,0
basis_selection,dephased,19,176,118,16,25,4,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,2
basis_selection,dephased,19,177,169,16,23,5,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,0
basis_selection,dephased,19,178,129,16,21,4,2.8977140753275394,1,0.0,1.4709182554329943,0.0,False,0
basis_selection,dephased,19,179,132,16,21,4,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,0
basis_selection,dephased,19,180,70,16,20,2,2.543753801590641,0,0.0,1.499689207495386,0.0,False,0
basis_selection,dephased,19,181,110,16,21,3,2.432429592566267,1,0.0,1.5132185689175388,0.0,False,1
basis_selection,dephased,19,182,91,16,20,3,0.5323957346073226,1,0.0,1.8373186943788218,0.0,False,0
basis_selection,dephased,19,183,15,16,23,1,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,2
basis_selection,dephased,19,184,109,16,20,5,1.5940245123106789,0,0.0,1.6603547806434076,0.0,False,0
basis_selection,dephased,19,185,136,16,18,3,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,0
basis_selection,dephased,19,186,111,16,21,3,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,1
basis_selection,dephased,19,187,107,17,26,2,1.4741410915776731,0,0.0,1.6843009619042528,0.0,False,0
basis_selection,dephased,19,188,168,17,19,6,2.6321341003425185,1,0.0,1.5446760842966891,0.0,True,1
basis_selection,dephased,19,189,183,17,20,2,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,0
basis_selection,dephased,19,190,165,17,31,4,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,2
basis_selection,dephased,19,191,129,17,20,4,2.8977140753275394,1,0.0,1.4709182554329943,0.0,False,0
basis_selection,dephased,19,192,174,17,21,5,2.4661803638812083,1,0.0,1.5089101507892484,0.0,False,2
basis_selection,dephased,19,193,146,17,19,3,2.6814826220401162,1,0.0,1.5740407115454635,0.0,True,1
basis_selection,dephased,19,194,134,17,22,5,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,0
basis_selection,dephased,19,195,123,17,30,5,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,0
basis_selection,dephased,19,196,145,17,31,3,2.8977140753275394,1,0.0,1.4709182554329943,0.0,False,3
basis_selection,dephased,19,197,70,17,24,2,2.543753801590641,1,0.0,1.499689207495386,0.0,False,3
basis_selection,dephased,19,198,133,17,20,3,2.0429399639445007,1,0.0,1.5740407115454635,0.0,False,0
basis_selection,dephased,19,199,170,17,18,4,2.152531095529425,1,0.0,1.4789432832923703,0.0,True,0
basis_selection,dephased,19,200,188,18,22,7,2.6321341003425185,1,0.0,1.4903982596621943,0.0,False,2
basis_selection,dephased,19,201,145,18,43,3,2.8977140753275394,1,0.0,1.4709182554329943,0.0,False,5
basis_selection,dephased,19,202,193,18,45,4,2.6814826220401162,1,0.0,1.485799271239358,0.0,False,2
basis_selection,dephased,19,203,141,18,29,4,2.216323449393865,1,0.0,1.5446760842966891,0.0,False,1
basis_selection,dephased,19,204,118,18,23,4,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,0
basis_selection,dephased,19,205,124,18,20,6,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,0
basis_selection,dephased,19,206,192,18,24,6,2.4661803638812083,1,0.0,1.5089101507892484,0.0,False,1
basis_selection,dephased,19,207,90,18,32,4,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,3
basis_selection,dephased,19,208,136,18,22,3,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,1
basis_selection,dephased,19,209,113,18,22,4,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,1
basis_selection,dephased,19,210,132,18,35,4,2.7659814568184715,0,0.0,1.4789432832923703,0.0,False,1
basis_selection,dephased,19,211,197,19,25,3,2.543753801590641,0,0.0,1.499689207495386,0.0,False,0
basis_selection,dephased,19,212,70,19,28,2,2.543753801590641,1,0.0,1.499689207495386,0.0,False,3
basis_selection,dephased,19,213,1,19,25,1,0.8844096120467762,0,0.0,1.791749260235611,0.0,False,0
basis_selection,dephased,19,214,200,19,21,8,3.0902789481421413,1,0.0,1.4903982596621943,0.0,True,0
basis_selection,dephased,19,215,202,19,33,5,2.6814826220401162,1,0.0,1.485799271239358,0.0,False,2
basis_selection,dephased,19,216,90,19,25,4,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,0
basis_selection,dephased,19,217,181,20,33,4,2.432429592566267,1,0.0,1.5132185689175388,0.0,False,0
basis_selection,dephased,19,218,208,20,24,4,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,2
basis_selection,dephased,19,219,202,20,28,5,2.6814826220401162,1,0.0,1.485799271239358,0.0,False,3
basis_selection,dephased,19,220,197,20,39,3,2.6374600353196054,1,0.0,1.499689207495386,0.0,True,6
basis_selection,dephased,19,221,163,20,22,3,2.543753801590641,1,0.0,1.499689207495386,0.0,False,1
basis_selection,dephased,19,222,192,20,34,6,2.4661803638812083,1,0.0,1.5089101507892484,0.0,False,5
basis_selection,dephased,19,223,186,20,22,4,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,1
basis_selection,dephased,19,224,212,20,23,3,2.543753801590641,0,0.0,1.499689207495386,0.0,False,0
basis_selection,dephased,19,225,109,20,21,5,1.5940245123106789,1,0.0,1.6603547806434076,0.0,False,0
basis_selection,dephased,19,226,206,20,33,7,2.4661803638812083,0,0.0,1.5089101507892484,0.0,False,1
basis_selection,dephased,19,227,196,20,34,4,2.8977140753275394,1,0.0,1.4709182554329943,0.0,False,2
basis_selection,dephased,19,228,209,21,23,5,2.7659814568184715,0,0.0,1.4789432832923703,0.0,False,0
basis_selection,dephased,19,229,200,21,27,8,2.6321341003425185,1,0.0,1.4903982596621943,0.0,False,0
basis_selection,dephased,19,230,141,21,36,4,2.216323449393865,0,0.0,1.5446760842966891,0.0,False,0
basis_selection,dephased,19,231,176,21,23,5,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,0
basis_selection,dephased,19,232,183,21,26,2,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,0
basis_selection,dephased,19,233,113,21,26,4,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,2
basis_selection,dephased,19,234,212,21,28,3,2.543753801590641,1,0.0,1.499689207495386,0.0,False,2
basis_selection,dephased,19,235,223,21,23,5,2.7659814568184715,0,0.0,1.4789432832923703,0.0,False,0
basis_selection,dephased,19,236,221,21,25,4,2.310639437556354,0,0.0,1.499689207495386,0.0,True,1
basis_selection,dephased,19,237,133,21,22,3,2.0429399639445007,1,0.0,1.5740407115454635,0.0,False,0
basis_selection,dephased,19,238,3,21,27,1,2.543753801590641,1,0.0,1.499689207495386,0.0,False,1
basis_selection,dephased,19,239,163,21,30,3,2.543753801590641,1,0.0,1.499689207495386,0.0,False,1
basis_selection,dephased,19,240,219,22,23,6,2.6814826220401162,1,0.0,1.485799271239358,0.0,False,0
basis_selection,dephased,19,241,218,22,37,5,2.7659814568184715,1,0.0,1.4789432832923703,0.0,False,2
basis_selection,dephased,19,242,109,22,27,5,0.9757952683698442,1,0.0,1.6603547806434076,0.0,True,0
basis_selection,dephased,19,243,201,22,44,4,2.8977140753275394,1,0.0,1.4709182554329943,0.0,False,4
basis_selection,dephased,19,244,222,22,23,7,2.4661803638812083,1,0.0,1.5089101507892484,0.0,False,0
basis_selection,dephased,19,245,233,22,33,5,2.7659814568184715,0,0.0,1.4789432832923703,0.0,False,0
